date,india_close,us_close,usdinr,fair_value,premium
2021-12-31,1887.8,25.31,74.39,25.377066810055116,-0.0026428117385316474
2022-01-03,1898.5,25.26,74.32,25.544940796555437,-0.011154490387147775
2022-01-04,1899.2,25.11,74.52,25.48577563070317,-0.014744524010109616
2022-01-05,1844.7,24.3,74.31,24.82438433589019,-0.02112375996096927
2022-01-06,1817.8,24.11,74.4,24.43279569892473,-0.013211574430630368
2022-01-07,1814.3,24.2,74.27,24.428436784704456,-0.009351264950669624
2022-01-10,1850.8,24.77,74.06,24.990548204158788,-0.008825264750378148
2022-01-11,1855.6,25.02,73.81,25.140224901774825,-0.004782172882086599
2022-01-12,1877.5,25.75,73.77,25.45072522705707,0.011758988015978744
2022-01-13,1896.8,25.6,73.96,25.646295294753923,-0.001805145508224415
2022-01-14,1929.4,26.2,74.08,26.044816414686828,0.005958329014201125
2022-01-18,1920.8,25.51,74.56,25.761802575107296,-0.009774260724698003
2022-01-19,1867.1,24.47,74.39,25.09880360263476,-0.025053130523271294
2022-01-20,1823.7,23.68,74.32,24.538482238966633,-0.03498514009979725
2022-01-21,1785.7,23.41,74.28,24.04011847065159,-0.02621112168897355
2022-01-24,1736.8,22.94,74.72,23.2441113490364,-0.013083371718102144
2022-01-25,1722.2,22.48,74.73,23.045630938043622,-0.024543955405876172
2022-01-27,1678.6,21.81,75.18,22.32774674115456,-0.023188490408673768
2022-01-28,1686.2,22.66,75.0,22.482666666666667,0.00788755782232231
2022-01-31,1736.2,23.57,74.6,23.273458445040216,0.01274161962907483
2022-02-01,1772.1,23.52,74.78,23.69751270393153,-0.0074907736583713636
2022-02-02,1787.1,23.77,74.77,23.901297311756053,-0.0054933131889653986
2022-02-03,1738.6,22.76,74.71,23.271315754249766,-0.02197193143908882
2022-02-04,1741.1,22.89,74.61,23.33601393915025,-0.019112687381540372
2022-02-07,1715.0,22.47,74.68,22.964649169791105,-0.021539591836734595
2022-02-08,1717.3,22.89,74.71,22.986213358318835,-0.004185698480172473
2022-02-09,1737.3,23.41,74.8,23.225935828877006,0.007924941000402974
2022-02-10,1769.6,22.94,75.07,23.572665512188625,-0.026838946654611173
2022-02-11,1721.4,22.27,75.34,22.848420493761616,-0.025315557104682362
2022-02-14,1682.2,22.19,75.63,22.24249636387677,-0.0023601830935680024
2022-02-15,1738.3,22.89,75.2,23.1156914893617,-0.009763562100903123
2022-02-16,1733.3,22.84,75.03,23.101426096228174,-0.01131644839323831
2022-02-17,1724.8,22.43,75.02,22.991202346041057,-0.024409438775510273
2022-02-18,1707.0,22.51,74.63,22.87283934074769,-0.01586332747510244
2022-02-22,1734.4,23.05,74.65,23.2337575351641,-0.00790907518450179
2022-02-23,1742.9,22.72,74.6,23.363270777479897,-0.027533421309312356
2022-02-24,1678.2,22.24,75.61,22.195476788784553,0.002005958765343596
2022-02-25,1694.6,22.84,75.09,22.567585563989876,0.012071049215154117
2022-02-28,1715.6,22.46,75.49,22.726188899191946,-0.011712870132898123
2022-03-02,1702.8,22.59,75.61,22.520830577965878,0.003071353065539073
2022-03-03,1720.9,22.52,75.94,22.661311561759284,-0.006235806845255376
2022-03-04,1723.3,22.46,76.42,22.550379481811042,-0.0040078918354319315
2022-03-07,1739.6,22.58,76.91,22.618645169678846,-0.0017085536905037113
2022-03-08,1778.2,23.33,77.07,23.07253146490204,0.011159093465301861
2022-03-09,1813.4,23.9,76.36,23.748035620743845,0.006399029447446747
2022-03-10,1825.9,23.84,76.37,23.908602854524027,-0.002869379484090051
2022-03-11,1822.0,24.01,76.48,23.823221757322173,0.007840175631174784
2022-03-14,1890.7,24.69,76.45,24.731196860693263,-0.0016657851589357842
2022-03-15,1839.3,24.19,76.41,24.07145661562623,0.004924645245473869
2022-03-16,1889.4,25.11,76.17,24.80504135486412,0.01229422038742456
2022-03-17,1854.6,24.49,75.94,24.42191203581775,0.0027879866278441856
2022-03-21,1853.1,24.21,76.19,24.322089513059456,-0.004608547838756638
2022-03-22,1887.4,24.79,76.06,24.814620036813043,-0.0009921585249550446
2022-03-23,1872.4,24.31,76.46,24.488621501438665,-0.007294061098056193
2022-03-24,1886.7,24.67,76.18,24.766342872144918,-0.0038900726135578934
2022-03-25,1876.6,24.73,76.25,24.611147540983605,0.004829212405414118
2022-03-28,1873.9,24.72,76.06,24.63712858269787,0.0033636800256149346
2022-03-29,1886.0,25.11,75.58,24.953691452765284,0.006263944856839787
2022-03-30,1904.0,24.97,75.76,25.131995776135163,-0.006445798319327789
2022-03-31,1906.9,24.89,75.87,25.13378146830104,-0.009699354974041619
2022-04-01,1903.6,24.61,75.96,25.060558188520275,-0.01797877705400297
2022-04-04,1883.0,24.74,75.42,24.966852293821265,-0.009086139139670713
2022-04-05,1861.1,24.38,75.31,24.712521577479748,-0.01345559077964642
2022-04-06,1828.9,23.97,75.92,24.089831401475237,-0.004974356170375671
2022-04-07,1811.0,23.82,75.9,23.860342555994727,-0.0016907785753725868
2022-04-08,1814.6,23.7,75.93,23.89832740682207,-0.008298798633307514
2022-04-11,1766.6,23.05,75.85,23.29070533948583,-0.01033482395562102
2022-04-12,1742.5,22.57,76.02,22.921599579058142,-0.015339225251076005
2022-04-13,1748.6,21.19,76.14,22.965589703178356,-0.07731522360745735
2022-04-18,1621.4,20.56,76.22,21.272631855156128,-0.0334999383249045
2022-04-19,1562.0,20.42,76.39,20.44770257887158,-0.001354801536491701
2022-04-20,1587.7,20.57,76.24,20.825026232948584,-0.012246142218303224
2022-04-21,1618.8,20.68,76.23,21.235733963006687,-0.02616975537435129
2022-04-22,1585.5,20.26,76.49,20.72819976467512,-0.022587574897508622
2022-04-25,1561.1,20.41,76.72,20.348018769551615,0.0030460572673116637
2022-04-26,1581.0,20.12,76.61,20.636992559718053,-0.025051739405439588
2022-04-27,1552.8,20.12,76.61,20.26889440020885,-0.007345955692941719
2022-04-28,1582.6,20.5,76.66,20.644403861205323,-0.006994818652849788
2022-04-29,1567.6,19.87,76.48,20.49686192468619,-0.030583312069405233
2022-05-02,1541.0,20.15,76.49,20.146424369198588,0.00017748215444512994
2022-05-04,1535.6,20.61,76.24,20.141657922350472,0.02325240948163576
2022-05-05,1585.2,20.31,76.54,20.710739482623463,-0.019349356548069574
2022-05-06,1542.9,19.85,76.9,20.06371911573472,-0.01065201892540013
2022-05-09,1570.4,19.82,77.45,20.276307295029053,-0.02250445746306684
2022-05-10,1553.0,19.76,77.31,20.087957573405767,-0.01632607855763024
2022-05-11,1526.8,19.41,77.28,19.75672877846791,-0.01754990830495151
2022-05-12,1508.8,19.53,77.39,19.496058922341387,0.0017409199363733752
2022-05-13,1504.4,19.45,77.42,19.43167140273831,0.0009432331826642049
2022-05-16,1489.1,18.94,77.82,19.135183757388848,-0.010200255187697294
2022-05-17,1518.5,19.61,77.46,19.60366640846889,0.0003230819888047076
2022-05-18,1509.2,18.78,77.71,19.42092394801184,-0.03300172276702884
2022-05-19,1427.2,18.63,77.45,18.427372498386056,0.010996006165919114
2022-05-20,1455.2,18.7,77.79,18.706774649697902,-0.00036214953271018757
2022-05-23,1468.4,18.89,77.51,18.944652302928656,-0.0028848406428766404
2022-05-24,1441.0,18.4,77.5,18.593548387096774,-0.010409437890353979
2022-05-25,1410.5,18.14,77.58,18.181232276359886,-0.002267848280751439
2022-05-26,1424.0,18.45,77.66,18.336337883080095,0.006198735955055934
2022-05-27,1461.4,19.0,77.58,18.83732920855891,0.00863555494731072
2022-05-31,1503.6,18.86,77.59,19.378785926021393,-0.026770816706570888
2022-06-01,1478.6,19.03,77.59,19.056579456115475,-0.001394765318544322
2022-06-02,1508.0,19.51,77.41,19.48068724970934,0.0015047082228116793
2022-06-03,1521.7,19.38,77.59,19.612063410233276,-0.011832687126240304
2022-06-06,1530.1,19.43,77.83,19.659514326095334,-0.011674465721194571
2022-06-07,1506.7,19.38,77.66,19.401236157610096,-0.0010945775535941005
2022-06-08,1500.0,19.16,77.65,19.317450096587248,-0.008150666666666528
2022-06-09,1515.0,18.88,77.84,19.46300102774923,-0.029954323432343277
2022-06-10,1476.8,18.33,78.08,18.91393442622951,-0.030873239436619904
2022-06-13,1424.5,17.85,78.08,18.24410860655738,-0.02160196560196559
2022-06-14,1440.6,18.24,78.01,18.466863222663758,-0.012284881299458483
2022-06-15,1422.2,18.29,78.12,18.205325140809013,0.004651103923498656
2022-06-16,1397.2,17.67,78.0,17.912820512820513,-0.01355568279415964
2022-06-17,1387.3,17.76,78.0,17.785897435897436,-0.0014560657392055365
2022-06-21,1449.9,18.77,78.08,18.569415983606557,0.010801848403338088
2022-06-22,1437.3,18.32,78.21,18.377445339470658,-0.003125860989355078
2022-06-23,1452.5,18.44,78.14,18.58843102124392,-0.007985129087779597
2022-06-24,1441.1,18.67,78.25,18.41661341853035,0.013758587190340954
2022-06-27,1474.6,18.76,78.45,18.796685787125554,-0.001951715719516911
2022-06-28,1480.2,18.46,78.97,18.743826769659364,-0.015142413187407056
2022-06-29,1463.3,18.61,78.91,18.54391078443797,0.0035639308412491744
2022-06-30,1461.9,18.51,79.02,18.50037965072134,0.0005200082084957369
2022-07-01,1479.4,18.85,78.89,18.752693624033466,0.005188927943760913
2022-07-05,1476.0,18.67,79.27,18.619906648164502,0.002690311653116506
2022-07-06,1491.7,18.93,79.02,18.8774993672488,0.0027811222095595056
2022-07-07,1498.7,19.16,79.12,18.94211324570273,0.011502769066524365
2022-07-08,1514.5,19.06,79.25,19.110410094637224,-0.0026378342687356504
2022-07-11,1473.2,18.46,79.46,18.540145985401463,-0.0043228346456694045
2022-07-12,1438.6,18.21,79.45,18.106985525487726,0.005689211733630017
2022-07-13,1444.5,18.11,79.68,18.128765060240962,-0.0010350986500518022
2022-07-14,1428.9,17.9,79.94,17.874655991993997,0.0014178738890053832
2022-07-15,1430.4,18.17,79.74,17.93829947328819,0.012916526845637488
2022-07-18,1489.9,18.44,79.99,18.626078259782474,-0.009990200684609762
2022-07-19,1484.2,18.71,79.88,18.580370555833753,0.006976687777927371
2022-07-20,1515.3,18.72,79.96,18.950725362681343,-0.012175014848544996
2022-07-21,1532.9,19.21,79.85,19.197244834063873,0.0006644269032551886
2022-07-22,1506.3,18.88,79.83,18.868846298384067,0.000591117307309208
2022-07-25,1503.6,18.56,79.79,18.844466725153527,-0.015095504123437076
2022-07-26,1451.2,17.91,79.82,18.180907040841895,-0.014900633958103704
2022-07-27,1471.1,18.71,79.92,18.407157157157155,0.016452450547209674
2022-07-28,1517.4,19.15,79.64,19.053239578101458,0.0050784236193488486
2022-07-29,1549.7,19.49,79.33,19.534854405647298,-0.0022961218300318054
2022-08-01,1551.1,19.62,78.93,19.651590016470287,-0.0016075043517501664
2022-08-02,1543.6,19.49,78.49,19.666199515861894,-0.00895951023581254
2022-08-03,1566.1,20.1,79.13,19.79148237078226,0.015588404316454918
2022-08-04,1599.9,20.15,79.23,20.193108670957972,-0.002134820926308012
2022-08-05,1616.7,20.31,79.36,20.37172379032258,-0.0030298756726665488
2022-08-08,1619.4,20.27,79.58,20.349334003518475,-0.0038986044213907833
2022-08-10,1602.5,20.38,79.07,20.26685215631719,0.005582901716068456
2022-08-11,1620.0,20.15,79.54,20.36711088760372,-0.010659876543209768
2022-08-12,1594.1,20.11,79.65,20.01381042059008,0.004806160215795829
2022-08-16,1596.5,20.15,79.31,20.12987012987013,0.0009999999999998899
2022-08-17,1606.3,20.09,79.41,20.22793099105906,-0.006818838324098908
2022-08-18,1583.0,19.97,79.66,19.871955812201858,0.004933796588755479
2022-08-19,1597.1,19.78,79.89,19.991237952184253,-0.01056652682987913
2022-08-22,1575.7,19.52,79.86,19.73077886301027,-0.010682744177191172
2022-08-23,1542.4,19.25,79.81,19.325899010149104,-0.003927321058091349
2022-08-24,1537.5,19.25,79.82,19.26208970182912,-0.0006276422764229794
2022-08-25,1518.2,19.18,79.9,19.00125156445557,0.009407192728230873
2022-08-26,1521.6,18.64,79.87,19.050957806435456,-0.021571503680336335
2022-08-29,1461.8,18.39,79.96,18.281640820410207,0.005927213025037625
2022-08-30,1493.0,18.43,79.6,18.75628140703518,-0.017395847287341115
2022-09-01,1464.2,18.42,79.65,18.382925298179536,0.0020168009834722334
2022-09-02,1453.0,18.09,79.7,18.23086574654956,-0.0077267721954576984
2022-09-06,1455.1,17.98,79.86,18.220636113198097,-0.013206789911346273
2022-09-07,1457.7,18.43,79.82,18.262340265597597,0.009180627015160647
2022-09-08,1475.9,18.53,79.71,18.5158700288546,0.0007631275831694317
2022-09-09,1511.7,19.06,79.61,18.988820499937194,0.003748495071773439
2022-09-12,1536.2,19.24,79.35,19.35979836168872,-0.006187996354641401
2022-09-13,1545.0,18.56,79.49,19.436407095232106,-0.04509100323624604
2022-09-14,1475.4,18.08,79.41,18.57952398942199,-0.02688572590483962
2022-09-15,1432.8,17.79,79.82,17.950388373841143,-0.008935092127303257
2022-09-16,1377.1,17.38,79.66,17.287220687923675,0.005366930506136125
2022-09-19,1390.3,17.41,79.71,17.441977167231215,-0.0018333453211538675
2022-09-20,1388.6,17.02,79.72,17.41846462619167,-0.02287599020596287
2022-09-21,1377.3,17.02,79.96,17.22486243121561,-0.011893414651855116
2022-09-22,1368.0,16.68,81.0,16.88888888888889,-0.012368421052631584
2022-09-23,1365.5,16.61,81.11,16.835162125508567,-0.01337451482973262
2022-09-26,1380.3,16.69,81.6,16.91544117647059,-0.013327537491849673
2022-09-27,1393.6,16.79,81.63,17.072154845032465,-0.016527195752009338
2022-09-28,1394.7,17.11,81.61,17.089817424335255,0.0011809708180969825
